country,death_cause,metric_name,year,val
Switzerland,Unsafe water source,Number,2011,4.327437325
Switzerland,Air pollution,Number,2011,2084.368923
Switzerland,Lead exposure,Number,2011,372.1716093
Switzerland,Smoking,Number,2011,9740.909258
Switzerland,Alcohol use,Number,2011,3773.808188
Switzerland,Drug use,Number,2011,543.0092765
Switzerland,High systolic blood pressure,Number,2011,11410.75141
Switzerland,Dietary risks,Number,2011,8834.931967
Switzerland,Occupational risks,Number,2011,1876.298201
Switzerland,Unsafe water source,Percent,2011,6.91E-05
Switzerland,Air pollution,Percent,2011,0.033300451
Switzerland,Lead exposure,Percent,2011,0.005946528
Switzerland,Smoking,Percent,2011,0.155627248
Switzerland,Alcohol use,Percent,2011,0.060293305
Switzerland,Drug use,Percent,2011,0.008675454
Switzerland,High systolic blood pressure,Percent,2011,0.182306213
Switzerland,Dietary risks,Percent,2011,0.141155179
Switzerland,Occupational risks,Percent,2011,0.02997694
Switzerland,Unsafe water source,Rate,2011,0.053748391
Switzerland,Air pollution,Rate,2011,25.88864187
Switzerland,Lead exposure,Rate,2011,4.622510633
Switzerland,Smoking,Rate,2011,120.9857375
Switzerland,Alcohol use,Rate,2011,46.87210964
Switzerland,Drug use,Rate,2011,6.744378377
Switzerland,High systolic blood pressure,Rate,2011,141.7258017
Switzerland,Dietary risks,Rate,2011,109.7331606
Switzerland,Occupational risks,Rate,2011,23.30432566
Global,Unsafe water source,Number,2012,1504616.954
Global,Air pollution,Number,2012,6600712.074
Global,Lead exposure,Number,2012,819507.4653
Global,Smoking,Number,2012,7101157.182
Global,Alcohol use,Number,2012,2247303.844
Global,Drug use,Number,2012,424783.2724
Global,High systolic blood pressure,Number,2012,9470980.177
Global,Dietary risks,Number,2012,7020551.297
Global,Occupational risks,Number,2012,1173033.137
Global,Unsafe water source,Percent,2012,0.028461665
Global,Air pollution,Percent,2012,0.124867432
Global,Lead exposure,Percent,2012,0.015505767
Global,Smoking,Percent,2012,0.134351075
Global,Alcohol use,Percent,2012,0.042515637
Global,Drug use,Percent,2012,0.008037186
Global,High systolic blood pressure,Percent,2012,0.179186912
Global,Dietary risks,Percent,2012,0.13283294
Global,Occupational risks,Percent,2012,0.022193824
Global,Unsafe water source,Rate,2012,21.02238111
Global,Air pollution,Rate,2012,92.22459207
Global,Lead exposure,Rate,2012,11.45008915
Global,Smoking,Rate,2012,99.21676889
Global,Alcohol use,Rate,2012,31.39913966
Global,Drug use,Rate,2012,5.935036035
Global,High systolic blood pressure,Rate,2012,132.3277358
Global,Dietary risks,Rate,2012,98.09055026
Global,Occupational risks,Rate,2012,16.38952
Malaysia,Unsafe water source,Number,2012,645.7504405
Malaysia,Air pollution,Number,2012,9303.101593
Malaysia,Lead exposure,Number,2012,958.641024
Malaysia,Smoking,Number,2012,20275.82681
Malaysia,Alcohol use,Number,2012,2566.851364
Malaysia,Drug use,Number,2012,2022.313163
Malaysia,High systolic blood pressure,Number,2012,31436.10759
Malaysia,Dietary risks,Number,2012,21184.73023
Malaysia,Occupational risks,Number,2012,2329.118865
Malaysia,Unsafe water source,Percent,2012,0.004691087
Malaysia,Air pollution,Percent,2012,0.067585182
Malaysia,Lead exposure,Percent,2012,0.006964029
Malaysia,Smoking,Percent,2012,0.147300047
Malaysia,Alcohol use,Percent,2012,0.01864789
Malaysia,Drug use,Percent,2012,0.014692087
Malaysia,High systolic blood pressure,Percent,2012,0.228375273
Malaysia,Dietary risks,Percent,2012,0.153901863
Malaysia,Occupational risks,Percent,2012,0.01692054
Malaysia,Unsafe water source,Rate,2012,2.236843714
Malaysia,Air pollution,Rate,2012,32.22542798
Malaysia,Lead exposure,Rate,2012,3.320679342
Malaysia,Smoking,Rate,2012,70.2343396
Malaysia,Alcohol use,Rate,2012,8.89143077
Malaysia,Drug use,Rate,2012,7.005180641
Malaysia,High systolic blood pressure,Rate,2012,108.8929333
Malaysia,Dietary risks,Rate,2012,73.38273062
Malaysia,Occupational risks,Rate,2012,8.067938577
United States of America,Unsafe water source,Number,2012,409.7118569
United States of America,Air pollution,Number,2012,68292.03723
United States of America,Lead exposure,Number,2012,20349.35022
United States of America,Smoking,Number,2012,481186.3848
United States of America,Alcohol use,Number,2012,116206.3044
United States of America,Drug use,Number,2012,69305.98104
United States of America,High systolic blood pressure,Number,2012,430713.3138
United States of America,Dietary risks,Number,2012,369519.2582
United States of America,Occupational risks,Number,2012,64412.31799
United States of America,Unsafe water source,Percent,2012,0.000160548
United States of America,Air pollution,Percent,2012,0.026761099
United States of America,Lead exposure,Percent,2012,0.007974181
United States of America,Smoking,Percent,2012,0.188558021
United States of America,Alcohol use,Percent,2012,0.045536847
United States of America,Drug use,Percent,2012,0.027158332
United States of America,High systolic blood pressure,Percent,2012,0.168780664
United States of America,Dietary risks,Percent,2012,0.144801182
United States of America,Occupational risks,Percent,2012,0.02524067
United States of America,Unsafe water source,Rate,2012,0.130543606
United States of America,Air pollution,Rate,2012,21.75941123
United States of America,Lead exposure,Rate,2012,6.483770255
United States of America,Smoking,Rate,2012,153.3170315
United States of America,Alcohol use,Rate,2012,37.02599698
United States of America,Drug use,Rate,2012,22.08247701
United States of America,High systolic blood pressure,Rate,2012,137.2351521
United States of America,Dietary risks,Rate,2012,117.7373208
United States of America,Occupational risks,Rate,2012,20.52324359
United Kingdom,Unsafe water source,Number,2011,53.20302635
United Kingdom,Air pollution,Number,2011,18119.0474
United Kingdom,Lead exposure,Number,2011,2465.824718
United Kingdom,Smoking,Number,2011,117077.2987
United Kingdom,Alcohol use,Number,2011,23435.7471
United Kingdom,Drug use,Number,2011,4386.753335
United Kingdom,High systolic blood pressure,Number,2011,82102.92231
United Kingdom,Dietary risks,Number,2011,73621.58632
United Kingdom,Occupational risks,Number,2011,20656.23715
United Kingdom,Unsafe water source,Percent,2011,9.48E-05
United Kingdom,Air pollution,Percent,2011,0.032288098
United Kingdom,Lead exposure,Percent,2011,0.004394158
United Kingdom,Smoking,Percent,2011,0.208630209
United Kingdom,Alcohol use,Percent,2011,0.041761858
United Kingdom,Drug use,Percent,2011,0.00781717
United Kingdom,High systolic blood pressure,Percent,2011,0.146307558
United Kingdom,Dietary risks,Percent,2011,0.131193475
United Kingdom,Occupational risks,Percent,2011,0.036809254
United Kingdom,Unsafe water source,Rate,2011,0.083038528
United Kingdom,Air pollution,Rate,2011,28.27995172
United Kingdom,Lead exposure,Rate,2011,3.848624183
United Kingdom,Smoking,Rate,2011,182.7325843
United Kingdom,Alcohol use,Rate,2011,36.57818107
United Kingdom,Drug use,Rate,2011,6.846782274
United Kingdom,High systolic blood pressure,Rate,2011,128.1450745
United Kingdom,Dietary risks,Rate,2011,114.9075258
United Kingdom,Occupational risks,Rate,2011,32.23996144
United Kingdom,Unsafe water source,Number,2012,49.04119506
United Kingdom,Air pollution,Number,2012,17410.25327
United Kingdom,Lead exposure,Number,2012,2458.07353
United Kingdom,Smoking,Number,2012,116432.3104
United Kingdom,Alcohol use,Number,2012,23495.74889
United Kingdom,Drug use,Number,2012,4446.714822
United Kingdom,High systolic blood pressure,Number,2012,82310.99998
United Kingdom,Dietary risks,Number,2012,73920.48069
United Kingdom,Occupational risks,Number,2012,20960.43736
United Kingdom,Unsafe water source,Percent,2012,8.59E-05
United Kingdom,Air pollution,Percent,2012,0.030491906
United Kingdom,Lead exposure,Percent,2012,0.0043048
United Kingdom,Smoking,Percent,2012,0.203917383
United Kingdom,Alcohol use,Percent,2012,0.041150159
United Kingdom,Drug use,Percent,2012,0.007787885
United Kingdom,High systolic blood pressure,Percent,2012,0.144157839
United Kingdom,Dietary risks,Percent,2012,0.129462309
United Kingdom,Occupational risks,Percent,2012,0.036709594
United Kingdom,Unsafe water source,Rate,2012,0.075992636
United Kingdom,Air pollution,Rate,2012,26.97836039
United Kingdom,Lead exposure,Rate,2012,3.808950538
United Kingdom,Smoking,Rate,2012,180.4197091
United Kingdom,Alcohol use,Rate,2012,36.40824584
United Kingdom,Drug use,Rate,2012,6.890484197
United Kingdom,High systolic blood pressure,Rate,2012,127.5464398
United Kingdom,Dietary risks,Rate,2012,114.5447649
United Kingdom,Occupational risks,Rate,2012,32.47960982
India,Unsafe water source,Number,2011,657544.7358
India,Air pollution,Number,2011,1497826.243
India,Lead exposure,Number,2011,198014.7858
India,Smoking,Number,2011,866423.6571
India,Alcohol use,Number,2011,287311.023
India,Drug use,Number,2011,73478.65179
India,High systolic blood pressure,Number,2011,1195888.814
India,Dietary risks,Number,2011,943671.0861
India,Occupational risks,Number,2011,215814.3376
India,Unsafe water source,Percent,2011,0.074848095
India,Air pollution,Percent,2011,0.170473684
India,Lead exposure,Percent,2011,0.022535206
India,Smoking,Percent,2011,0.098610032
India,Alcohol use,Percent,2011,0.032693107
India,Drug use,Percent,2011,0.008364032
India,High systolic blood pressure,Percent,2011,0.136109379
India,Dietary risks,Percent,2011,0.107393164
India,Occupational risks,Percent,2011,0.024561324
India,Unsafe water source,Rate,2011,52.56858139
India,Air pollution,Rate,2011,119.7463784
India,Lead exposure,Rate,2011,15.83064363
India,Smoking,Rate,2011,69.26777764
India,Alcohol use,Rate,2011,22.96958986
India,Drug use,Rate,2011,5.874381281
India,High systolic blood pressure,Rate,2011,95.60745457
India,Dietary risks,Rate,2011,75.4434605
India,Occupational risks,Rate,2011,17.2536604
United States of America,Unsafe water source,Number,2011,414.3394371
United States of America,Air pollution,Number,2011,70549.67256
United States of America,Lead exposure,Number,2011,20421.73825
United States of America,Smoking,Number,2011,480564.4356
United States of America,Alcohol use,Number,2011,112915.3956
United States of America,Drug use,Number,2011,66099.68046
United States of America,High systolic blood pressure,Number,2011,426322.6284
United States of America,Dietary risks,Number,2011,368261.0789
United States of America,Occupational risks,Number,2011,64160.18363
United States of America,Unsafe water source,Percent,2011,0.000164444
United States of America,Air pollution,Percent,2011,0.027999751
United States of America,Lead exposure,Percent,2011,0.00810494
United States of America,Smoking,Percent,2011,0.190727769
United States of America,Alcohol use,Percent,2011,0.044814304
United States of America,Drug use,Percent,2011,0.026233857
United States of America,High systolic blood pressure,Percent,2011,0.16920047
United States of America,Dietary risks,Percent,2011,0.146156282
United States of America,Occupational risks,Percent,2011,0.02546405
United States of America,Unsafe water source,Rate,2011,0.13303557
United States of America,Air pollution,Rate,2011,22.65199747
United States of America,Lead exposure,Rate,2011,6.556985261
United States of America,Smoking,Rate,2011,154.2990064
United States of America,Alcohol use,Rate,2011,36.25472894
United States of America,Drug use,Rate,2011,21.22319977
United States of America,High systolic blood pressure,Rate,2011,136.8831172
United States of America,Dietary risks,Rate,2011,118.2407901
United States of America,Occupational risks,Rate,2011,20.60046864
China,Unsafe water source,Number,2012,4577.283974
China,Air pollution,Number,2012,1854110.584
China,Lead exposure,Number,2012,260709.2732
China,Smoking,Number,2012,2190880.186
China,Alcohol use,Number,2012,466486.0351
China,Drug use,Number,2012,67075.89229
China,High systolic blood pressure,Number,2012,2231507.552
China,Dietary risks,Number,2012,1787220.964
China,Occupational risks,Number,2012,348520.6103
China,Unsafe water source,Percent,2012,0.000477855
China,Air pollution,Percent,2012,0.193559951
China,Lead exposure,Percent,2012,0.027220279
China,Smoking,Percent,2012,0.228644231
China,Alcohol use,Percent,2012,0.048672708
China,Drug use,Percent,2012,0.007000618
China,High systolic blood pressure,Percent,2012,0.232959132
China,Dietary risks,Percent,2012,0.186581995
China,Occupational risks,Percent,2012,0.036378235
China,Unsafe water source,Rate,2012,0.332733659
China,Air pollution,Rate,2012,134.7797081
China,Lead exposure,Rate,2012,18.95157714
China,Smoking,Rate,2012,159.2602915
China,Alcohol use,Rate,2012,33.90997938
China,Drug use,Rate,2012,4.875906143
China,High systolic blood pressure,Rate,2012,162.2135913
China,Dietary risks,Rate,2012,129.9173425
China,Occupational risks,Rate,2012,25.33479208
Global,Unsafe water source,Number,2017,1319413.532
Global,Air pollution,Number,2017,6564254.583
Global,Lead exposure,Number,2017,876713.0133
Global,Smoking,Number,2017,7427967.825
Global,Alcohol use,Number,2017,2355671.416
Global,Drug use,Number,2017,472655.737
Global,High systolic blood pressure,Number,2017,10351720.66
Global,Dietary risks,Number,2017,7593120.526
Global,Occupational risks,Number,2017,1189547.126
Global,Unsafe water source,Percent,2017,0.023996206
Global,Air pollution,Percent,2017,0.119386586
Global,Lead exposure,Percent,2017,0.015947064
Global,Smoking,Percent,2017,0.135116634
Global,Alcohol use,Percent,2017,0.042847445
Global,Drug use,Percent,2017,0.00859888
Global,High systolic blood pressure,Percent,2017,0.188307575
Global,Dietary risks,Percent,2017,0.138126056
Global,Occupational risks,Percent,2017,0.021639303
Global,Unsafe water source,Rate,2017,17.41108393
Global,Air pollution,Rate,2017,86.62241574
Global,Lead exposure,Rate,2017,11.56917334
Global,Smoking,Rate,2017,98.02004308
Global,Alcohol use,Rate,2017,31.08562384
Global,Drug use,Rate,2017,6.237201991
Global,High systolic blood pressure,Rate,2017,136.6021137
Global,Dietary risks,Rate,2017,100.199411
Global,Occupational risks,Rate,2017,15.6973567
India,Unsafe water source,Number,2012,628812.4562
India,Air pollution,Number,2012,1541016.441
India,Lead exposure,Number,2012,205127.9467
India,Smoking,Number,2012,897107.3015
India,Alcohol use,Number,2012,298989.5139
India,Drug use,Number,2012,70869.94326
India,High systolic blood pressure,Number,2012,1240413.527
India,Dietary risks,Number,2012,986235.2732
India,Occupational risks,Number,2012,218891.4783
India,Unsafe water source,Percent,2012,0.071150115
India,Air pollution,Percent,2012,0.174285487
India,Lead exposure,Percent,2012,0.023200938
India,Smoking,Percent,2012,0.101461441
India,Alcohol use,Percent,2012,0.033808956
India,Drug use,Percent,2012,0.008017226
India,High systolic blood pressure,Percent,2012,0.14029458
India,Dietary risks,Percent,2012,0.111545208
India,Occupational risks,Percent,2012,0.024755141
India,Unsafe water source,Rate,2012,49.5184247
India,Air pollution,Rate,2012,121.3536816
India,Lead exposure,Rate,2012,16.15364435
India,Smoking,Rate,2012,70.64640644
India,Alcohol use,Rate,2012,23.54515975
India,Drug use,Rate,2012,5.580945342
India,High systolic blood pressure,Rate,2012,97.68146804
India,Dietary risks,Rate,2012,77.66515537
India,Occupational risks,Rate,2012,17.23751029
Japan,Unsafe water source,Number,2012,498.0993879
Japan,Air pollution,Number,2012,35180.11938
Japan,Lead exposure,Number,2012,3799.324707
Japan,Smoking,Number,2012,208143.9089
Japan,Alcohol use,Number,2012,46689.13479
Japan,Drug use,Number,2012,9887.678175
Japan,High systolic blood pressure,Number,2012,177089.0611
Japan,Dietary risks,Number,2012,128528.1339
Japan,Occupational risks,Number,2012,27877.14949
Japan,Unsafe water source,Percent,2017,0.000401283
Japan,Air pollution,Percent,2017,0.030534445
Japan,Lead exposure,Percent,2017,0.002839885
Japan,Smoking,Percent,2017,0.148767408
Japan,Alcohol use,Percent,2017,0.03391492
Japan,Drug use,Percent,2017,0.007528723
Japan,High systolic blood pressure,Percent,2017,0.13754432
Japan,Dietary risks,Percent,2017,0.098313447
Japan,Occupational risks,Percent,2017,0.021658766
Japan,Unsafe water source,Rate,2017,0.414712413
Japan,Air pollution,Rate,2017,31.55677569
Japan,Lead exposure,Rate,2017,2.934915228
Japan,Smoking,Rate,2017,153.7489162
Japan,Alcohol use,Rate,2017,35.05014256
Japan,Drug use,Rate,2017,7.780768115
Japan,High systolic blood pressure,Rate,2017,142.1489479
Japan,Dietary risks,Rate,2017,101.60425
Japan,Occupational risks,Rate,2017,22.38371728
Switzerland,Unsafe water source,Number,2012,4.667959687
Switzerland,Air pollution,Number,2012,2063.520107
Switzerland,Lead exposure,Number,2012,376.3946414
Switzerland,Smoking,Number,2012,9782.726142
Switzerland,Alcohol use,Number,2012,3793.632384
Switzerland,Drug use,Number,2012,552.3854286
Switzerland,High systolic blood pressure,Number,2012,11625.94661
Switzerland,Dietary risks,Number,2012,8896.700238
Switzerland,Occupational risks,Number,2012,1899.447036
Switzerland,Unsafe water source,Percent,2012,7.31E-05
Switzerland,Air pollution,Percent,2012,0.032313768
Switzerland,Lead exposure,Percent,2012,0.005894632
Switzerland,Smoking,Percent,2012,0.153198332
Switzerland,Alcohol use,Percent,2012,0.059407849
Switzerland,Drug use,Percent,2012,0.008650343
Switzerland,High systolic blood pressure,Percent,2012,0.182062609
Switzerland,Dietary risks,Percent,2012,0.139325527
Switzerland,Occupational risks,Percent,2012,0.029745591
Switzerland,Unsafe water source,Rate,2012,0.057313557
Switzerland,Air pollution,Rate,2012,25.33605371
Switzerland,Lead exposure,Rate,2012,4.621401468
Switzerland,Smoking,Rate,2012,120.1130409
Switzerland,Alcohol use,Rate,2012,46.57850124
Switzerland,Drug use,Rate,2012,6.782229473
Switzerland,High systolic blood pressure,Rate,2012,142.7442392
Switzerland,Dietary risks,Rate,2012,109.2343488
Switzerland,Occupational risks,Rate,2012,23.32155232
United Kingdom,Unsafe water source,Number,2013,45.54976354
United Kingdom,Air pollution,Number,2013,16565.92271
United Kingdom,Lead exposure,Number,2013,2433.531714
United Kingdom,Smoking,Number,2013,116044.4457
United Kingdom,Alcohol use,Number,2013,23813.40764
United Kingdom,Drug use,Number,2013,4610.354029
United Kingdom,High systolic blood pressure,Number,2013,82367.17477
United Kingdom,Dietary risks,Number,2013,74174.41049
United Kingdom,Occupational risks,Number,2013,21397.65601
United Kingdom,Unsafe water source,Percent,2013,7.87E-05
United Kingdom,Air pollution,Percent,2013,0.028625829
United Kingdom,Lead exposure,Percent,2013,0.0042053
United Kingdom,Smoking,Percent,2013,0.200525721
United Kingdom,Alcohol use,Percent,2013,0.041150047
United Kingdom,Drug use,Percent,2013,0.007966767
United Kingdom,High systolic blood pressure,Percent,2013,0.142332526
United Kingdom,Dietary risks,Percent,2013,0.128174556
United Kingdom,Occupational risks,Percent,2013,0.03697494
United Kingdom,Unsafe water source,Rate,2013,0.070117693
United Kingdom,Air pollution,Rate,2013,25.50099492
United Kingdom,Lead exposure,Rate,2013,3.746092563
United Kingdom,Smoking,Rate,2013,178.6347112
United Kingdom,Alcohol use,Rate,2013,36.65751662
United Kingdom,Drug use,Rate,2013,7.097015766
United Kingdom,High systolic blood pressure,Rate,2013,126.7931127
United Kingdom,Dietary risks,Rate,2013,114.1814614
United Kingdom,Occupational risks,Rate,2013,32.9387941
Japan,Unsafe water source,Percent,2012,0.000398357
Japan,Air pollution,Percent,2012,0.0281345
Japan,Lead exposure,Percent,2012,0.00303822
Japan,Smoking,Percent,2012,0.166458814
Japan,Alcohol use,Percent,2012,0.037338595
Japan,Drug use,Percent,2012,0.007907501
Japan,High systolic blood pressure,Percent,2012,0.141623203
Japan,Dietary risks,Percent,2012,0.102785981
Japan,Occupational risks,Percent,2012,0.022294149
Japan,Unsafe water source,Rate,2012,0.383680677
Japan,Air pollution,Rate,2012,27.09887293
Japan,Lead exposure,Rate,2012,2.926579536
Japan,Smoking,Rate,2012,160.331046
Japan,Alcohol use,Rate,2012,35.96414547
Japan,Drug use,Rate,2012,7.616373655
Japan,High systolic blood pressure,Rate,2012,136.409826
Japan,Dietary risks,Rate,2012,99.00385871
Japan,Occupational risks,Rate,2012,21.47347266
India,Unsafe water source,Number,2017,530729.4956
India,Air pollution,Number,2017,1604105.383
India,Lead exposure,Number,2017,223233.5357
India,Smoking,Number,2017,978659.2633
India,Alcohol use,Number,2017,328704.4116
India,Drug use,Number,2017,66436.27452
India,High systolic blood pressure,Number,2017,1384021.38
India,Dietary risks,Number,2017,1111883.305
India,Occupational risks,Number,2017,231812.6086
India,Unsafe water source,Percent,2017,0.058752048
India,Air pollution,Percent,2017,0.177504646
India,Lead exposure,Percent,2017,0.024701551
India,Smoking,Percent,2017,0.108272615
India,Alcohol use,Percent,2017,0.036356226
India,Drug use,Percent,2017,0.007350193
India,High systolic blood pressure,Percent,2017,0.153135681
India,Dietary risks,Percent,2017,0.123014571
India,Occupational risks,Percent,2017,0.025644928
India,Unsafe water source,Rate,2017,39.05916723
India,Air pollution,Rate,2017,118.0545286
India,Lead exposure,Rate,2017,16.42892674
India,Smoking,Rate,2017,72.02466821
India,Alcohol use,Rate,2017,24.19108169
India,Drug use,Rate,2017,4.889393897
India,High systolic blood pressure,Rate,2017,101.8573925
India,Dietary risks,Rate,2017,81.82932422
India,Occupational risks,Rate,2017,17.06030571
Japan,Unsafe water source,Percent,2014,0.000405599
Japan,Air pollution,Percent,2014,0.030537783
Japan,Lead exposure,Percent,2014,0.002928557
Japan,Smoking,Percent,2014,0.16012517
Japan,Alcohol use,Percent,2014,0.0356466
Japan,Drug use,Percent,2014,0.007661586
Japan,High systolic blood pressure,Percent,2014,0.138263554
Japan,Dietary risks,Percent,2014,0.100201721
Japan,Occupational risks,Percent,2014,0.022208057
Japan,Unsafe water source,Rate,2014,0.399534952
Japan,Air pollution,Rate,2014,30.08250226
Japan,Lead exposure,Rate,2014,2.884650892
Japan,Smoking,Rate,2014,157.7367847
Japan,Alcohol use,Rate,2014,35.11466711
Japan,Drug use,Rate,2014,7.547293461
Japan,High systolic blood pressure,Rate,2014,136.199246
Japan,Dietary risks,Rate,2014,98.70427473
Japan,Occupational risks,Rate,2014,21.87645626
Malaysia,Unsafe water source,Number,2013,611.1333696
Malaysia,Air pollution,Number,2013,9212.789376
Malaysia,Lead exposure,Number,2013,930.9993987
Malaysia,Smoking,Number,2013,19995.28659
Malaysia,Alcohol use,Number,2013,2588.316057
Malaysia,Drug use,Number,2013,2029.743168
Malaysia,High systolic blood pressure,Number,2013,31045.07953
Malaysia,Dietary risks,Number,2013,20820.88385
Malaysia,Occupational risks,Number,2013,2298.297524
Malaysia,Unsafe water source,Percent,2013,0.004477979
Malaysia,Air pollution,Percent,2013,0.06753387
Malaysia,Lead exposure,Percent,2013,0.006825658
Malaysia,Smoking,Percent,2013,0.146572325
Malaysia,Alcohol use,Percent,2013,0.018972049
Malaysia,Drug use,Percent,2013,0.014881013
Malaysia,High systolic blood pressure,Percent,2013,0.227578888
Malaysia,Dietary risks,Percent,2013,0.152641801
Malaysia,Occupational risks,Percent,2013,0.016848902
Malaysia,Unsafe water source,Rate,2013,2.091404043
Malaysia,Air pollution,Rate,2013,31.52775794
Malaysia,Lead exposure,Rate,2013,3.186040892
Malaysia,Smoking,Rate,2013,68.42732745
Malaysia,Alcohol use,Rate,2013,8.857665011
Malaysia,Drug use,Rate,2013,6.946132019
Malaysia,High systolic blood pressure,Rate,2013,106.2416292
Malaysia,Dietary risks,Rate,2013,71.25266402
Malaysia,Occupational risks,Rate,2013,7.865171453
China,Unsafe water source,Number,2018,3454.143207
China,Air pollution,Number,2018,1828242.666
China,Lead exposure,Number,2018,277779.3922
China,Smoking,Number,2018,2344283.844
China,Alcohol use,Number,2018,498447.198
China,Drug use,Number,2018,82950.17154
China,High systolic blood pressure,Number,2018,2529231.254
China,Dietary risks,Number,2018,1967772.716
China,Occupational risks,Number,2018,335146.9671
China,Unsafe water source,Percent,2018,0.000333221
China,Air pollution,Percent,2018,0.176171683
China,Lead exposure,Percent,2018,0.026769163
China,Smoking,Percent,2018,0.225748124
China,Alcohol use,Percent,2018,0.047973869
China,Drug use,Percent,2018,0.007993375
China,High systolic blood pressure,Percent,2018,0.243747754
China,Dietary risks,Percent,2018,0.189597798
China,Occupational risks,Percent,2018,0.032287596
China,Unsafe water source,Rate,2018,0.2437417
China,Air pollution,Rate,2018,129.0099887
China,Lead exposure,Rate,2018,19.60150964
China,Smoking,Rate,2018,165.4244472
China,Alcohol use,Rate,2018,35.17293879
China,Drug use,Rate,2018,5.853380896
China,High systolic blood pressure,Rate,2018,178.4752656
China,Dietary risks,Rate,2018,138.8559301
China,Occupational risks,Rate,2018,23.64965398
Malaysia,Unsafe water source,Number,2018,699.8930209
Malaysia,Air pollution,Number,2018,10302.99484
Malaysia,Lead exposure,Number,2018,1094.21898
Malaysia,Smoking,Number,2018,23607.34282
Malaysia,Alcohol use,Number,2018,3212.864251
Malaysia,Drug use,Number,2018,1426.248842
Malaysia,High systolic blood pressure,Number,2018,38821.48655
Malaysia,Dietary risks,Number,2018,26048.06049
Malaysia,Occupational risks,Number,2018,2648.30476
Malaysia,Unsafe water source,Percent,2018,0.004204264
Malaysia,Air pollution,Percent,2018,0.061673214
Malaysia,Lead exposure,Percent,2018,0.006555627
Malaysia,Smoking,Percent,2018,0.141278911
Malaysia,Alcohol use,Percent,2018,0.01919684
Malaysia,Drug use,Percent,2018,0.008563046
Malaysia,High systolic blood pressure,Percent,2018,0.232404067
Malaysia,Dietary risks,Percent,2018,0.155967522
Malaysia,Occupational risks,Percent,2018,0.01590457
Malaysia,Unsafe water source,Rate,2018,2.26209881
Malaysia,Air pollution,Rate,2018,33.29993539
Malaysia,Lead exposure,Rate,2018,3.536585419
Malaysia,Smoking,Rate,2018,76.30043523
Malaysia,Alcohol use,Rate,2018,10.38418184
Malaysia,Drug use,Rate,2018,4.609727076
Malaysia,High systolic blood pressure,Rate,2018,125.4735166
Malaysia,Dietary risks,Rate,2018,84.18899017
Malaysia,Occupational risks,Rate,2018,8.55948962
China,Unsafe water source,Number,2013,4305.164461
China,Air pollution,Number,2013,1845362.845
China,Lead exposure,Number,2013,264422.3294
China,Smoking,Number,2013,2191239.793
China,Alcohol use,Number,2013,467612.1663
China,Drug use,Number,2013,68861.55791
China,High systolic blood pressure,Number,2013,2283515.516
China,Dietary risks,Number,2013,1815626.132
China,Occupational risks,Number,2013,341723.857
China,Unsafe water source,Percent,2013,0.000447336
China,Air pollution,Percent,2013,0.191703402
China,Lead exposure,Percent,2013,0.027471684
China,Smoking,Percent,2013,0.227552723
China,Alcohol use,Percent,2013,0.048552061
China,Drug use,Percent,2013,0.007152255
China,High systolic blood pressure,Percent,2013,0.237239084
China,Dietary risks,Percent,2013,0.188596631
China,Occupational risks,Percent,2013,0.03549407
China,Unsafe water source,Rate,2013,0.311539429
China,Air pollution,Rate,2013,133.5380548
China,Lead exposure,Rate,2013,19.13468866
China,Smoking,Rate,2013,158.5671351
China,Alcohol use,Rate,2013,33.83834201
China,Drug use,Rate,2013,4.983105907
China,High systolic blood pressure,Rate,2013,165.2445864
China,Dietary risks,Rate,2013,131.3861838
China,Occupational risks,Rate,2013,24.72854553
Japan,Unsafe water source,Number,2018,537.4057353
Japan,Air pollution,Number,2018,41757.3292
Japan,Lead exposure,Number,2018,3859.219801
Japan,Smoking,Number,2018,198316.187
Japan,Alcohol use,Number,2018,46224.08545
Japan,Drug use,Number,2018,10332.85747
Japan,High systolic blood pressure,Number,2018,189548.2761
Japan,Dietary risks,Number,2018,134532.6767
Japan,Occupational risks,Number,2018,28874.05032
Global,Unsafe water source,Number,2014,1406151.168
Global,Air pollution,Number,2014,6612532.12
Global,Lead exposure,Number,2014,841929.1391
Global,Smoking,Number,2014,7184136.897
Global,Alcohol use,Number,2014,2270895.935
Global,Drug use,Number,2014,438384.8064
Global,High systolic blood pressure,Number,2014,9765810.688
Global,Dietary risks,Number,2014,7188630.566
Global,Occupational risks,Number,2014,1173774.14
Global,Unsafe water source,Percent,2014,0.026266596
Global,Air pollution,Percent,2014,0.123531901
Global,Lead exposure,Percent,2014,0.015730122
Global,Smoking,Percent,2014,0.134231572
Global,Alcohol use,Percent,2014,0.042428387
Global,Drug use,Percent,2014,0.008191325
Global,High systolic blood pressure,Percent,2014,0.18246798
Global,Dietary risks,Percent,2014,0.134320909
Global,Occupational risks,Percent,2014,0.021931653
Global,Unsafe water source,Rate,2014,19.19344419
Global,Air pollution,Rate,2014,90.25862164
Global,Lead exposure,Rate,2014,11.49202185
Global,Smoking,Rate,2014,98.06081576
Global,Alcohol use,Rate,2014,30.99689094
Global,Drug use,Rate,2014,5.983790725
Global,High systolic blood pressure,Rate,2014,133.2997097
Global,Dietary risks,Rate,2014,98.12215268
Global,Occupational risks,Rate,2014,16.02158357
Switzerland,Unsafe water source,Number,2018,5.078250822
